,text,tag
172638,goodwill,O
172639,and,O
172640,Wednesday,O
172641,'s,O
172642,statement,O
172643,said,O
172644,that,O
172645,the,O
172646,Aaxis,B-ORG
172647,purchase,O
172648,would,O
172649,not,O
172650,necessitate,O
172651,further,O
172652,write,O
172653,down,O
172654,if,O
172655,the,O
172656,sale,O
172657,were,O
172658,completed,O
172659,according,O
172660,to,O
172661,the,O
172662,terms,O
172663,of,O
172664,the,O
172665,letter,O
172666,of,O
172667,intent,O
172668,.,O
172669,--,O
172670,Steve,B-PER
172671,Weizman,I-PER
172672,",",O
172673,Copenhagen,B-LOC
172674,newsroom,O
172675,+45,O
172676,33969650,O
172677,Iraq,B-LOC
172678,balks,O
172679,at,O
172680,U.N.,B-ORG
172681,staff,O
172682,for,O
172683,oil-for-food,O
172684,deal,O
172685,.,O
172686,Evelyn,B-PER
172687,Leopold,I-PER
172688,UNITED,B-ORG
172689,NATIONS,I-ORG
172690,1996-08-28,O
172691,Iraq,B-LOC
172692,has,O
172693,balked,O
172694,at,O
172695,the,O
172696,number,O
172697,of,O
172698,U.N.,B-ORG
172699,staff,O
172700,needed,O
172701,to,O
172702,implement,O
172703,the,O
172704,oil-for-food,O
172705,deal,O
172706,",",O
172707,blaming,O
172708,the,O
172709,United,B-LOC
172710,States,I-LOC
172711,for,O
172712,insisting,O
172713,on,O
172714,stringent,O
172715,monitoring,O
172716,.,O
172717,In,O
172718,comments,O
172719,to,O
172720,reporters,O
172721,and,O
172722,a,O
172723,statement,O
172724,on,O
172725,Tuesday,O
172726,",",O
172727,Iraqi,B-MISC
172728,diplomats,O
172729,said,O
172730,the,O
172731,cost,O
172732,of,O
172733,the,O
172734,monitors,O
172735,and,O
172736,other,O
172737,staff,O
172738,",",O
172739,which,O
172740,Baghdad,B-LOC
172741,has,O
172742,to,O
172743,finance,O
172744,",",O
172745,surpasses,O
172746,funds,O
172747,allocated,O
172748,for,O
172749,electricity,O
172750,",",O
172751,water,O
172752,",",O
172753,sewers,O
172754,",",O
172755,education,O
172756,and,O
172757,agriculture,O
172758,.,O
172759,At,O
172760,issue,O
172761,was,O
172762,a,O
172763,May,O
172764,20,O
172765,agreement,O
172766,allowing,O
172767,Iraq,B-LOC
172768,to,O
172769,sell,O
172770,$,O
172771,2,O
172772,billion,O
172773,worth,O
172774,of,O
172775,oil,O
172776,to,O
172777,purchase,O
172778,badly,O
172779,needed,O
172780,food,O
172781,",",O
172782,medicine,O
172783,and,O
172784,other,O
172785,supplies,O
172786,to,O
172787,ease,O
172788,the,O
172789,impact,O
172790,of,O
172791,sanctions,O
172792,in,O
172793,force,O
172794,since,O
172795,its,O
172796,troops,O
172797,invaded,O
172798,Kuwait,B-LOC
172799,in,O
172800,August,O
172801,1990,O
172802,.,O
172803,The,O
172804,Iraqi,B-MISC
172805,statement,O
172806,said,O
172807,the,O
172808,United,B-LOC
172809,States,I-LOC
172810,was,O
172811,"""",O
172812,interfering,O
172813,and,O
172814,pressing,O
172815,to,O
172816,augment,O
172817,the,O
172818,number,O
172819,of,O
172820,international,O
172821,staff,O
172822,and,O
172823,this,O
172824,is,O
172825,not,O
172826,legal,O
172827,and,O
172828,not,O
172829,justified,O
172830,.,O
172831,"""",O
172832,Iraq,B-LOC
172833,'s,O
172834,deputy,O
172835,ambassador,O
172836,",",O
172837,Saeed,B-PER
172838,Hasan,I-PER
172839,",",O
172840,noted,O
172841,that,O
172842,the,O
172843,May,O
172844,20,O
172845,accord,O
172846,said,O
172847,that,O
172848,the,O
172849,number,O
172850,of,O
172851,personnel,O
172852,would,O
172853,be,O
172854,determined,O
172855,by,O
172856,the,O
172857,United,B-ORG
172858,Nations,I-ORG
172859,and,O
172860,that,O
172861,the,O
172862,government,O
172863,of,O
172864,Iraq,B-LOC
172865,would,O
172866,be,O
172867,consulted,O
172868,.,O
172869,Saeed,B-PER
172870,in,O
172871,his,O
172872,comments,O
172873,did,O
172874,not,O
172875,threaten,O
172876,to,O
172877,call,O
172878,off,O
172879,the,O
172880,deal,O
172881,and,O
172882,the,O
172883,U.N.,B-ORG
172884,officials,O
172885,said,O
172886,they,O
172887,expected,O
172888,it,O
172889,to,O
172890,go,O
172891,into,O
172892,force,O
172893,next,O
172894,month,O
172895,after,O
172896,Secretary-General,O
172897,Boutros,B-PER
172898,Boutros-Ghali,I-PER
172899,reports,O
172900,that,O
172901,arrangements,O
172902,are,O
172903,in,O
172904,place,O
172905,.,O
172906,The,O
172907,U.N.,B-ORG
172908,Department,I-ORG
172909,of,I-ORG
172910,Humanitarian,I-ORG
172911,Affairs,I-ORG
172912,(,O
172913,DHA,B-ORG
172914,),O
172915,",",O
172916,which,O
172917,has,O
172918,to,O
172919,coordinate,O
172920,the,O
172921,distribution,O
172922,of,O
172923,food,O
172924,",",O
172925,medicine,O
172926,and,O
172927,other,O
172928,goods,O
172929,",",O
172930,increased,O
172931,the,O
172932,number,O
172933,of,O
172934,monitors,O
172935,earlier,O
172936,this,O
172937,month,O
172938,at,O
172939,the,O
172940,insistence,O
172941,of,O
172942,the,O
172943,United,B-LOC
172944,States,I-LOC
172945,.,O
172946,According,O
172947,to,O
172948,U.N.,B-ORG
172949,officials,O
172950,and,O
172951,diplomats,O
172952,",",O
172953,Iraq,B-LOC
172954,would,O
172955,have,O
172956,about,O
172957,$,O
172958,1.13,O
172959,billion,O
172960,to,O
172961,spend,O
172962,for,O
172963,food,O
172964,",",O
172965,medicine,O
172966,and,O
172967,other,O
172968,goods,O
172969,after,O
172970,monies,O
172971,for,O
172972,a,O
172973,reparations,O
172974,fund,O
172975,for,O
172976,Gulf,B-MISC
172977,War,I-MISC
172978,victims,O
172979,and,O
172980,costs,O
172981,for,O
172982,U.N.,B-ORG
172983,weapons,O
172984,inspections,O
172985,were,O
172986,deducted,O
172987,.,O
172988,The,O
172989,cost,O
172990,of,O
172991,the,O
172992,U.N.,B-ORG
172993,staff,O
172994,overseeing,O
172995,the,O
172996,distribution,O
172997,of,O
172998,food,O
172999,and,O
173000,other,O
173001,supplies,O
173002,was,O
173003,estimated,O
173004,to,O
173005,cost,O
173006,$,O
173007,31,O
173008,million,O
173009,.,O
173010,In,O
173011,addition,O
173012,another,O
173013,$,O
173014,12,O
173015,million,O
173016,was,O
173017,anticipated,O
173018,to,O
173019,cover,O
173020,other,O
173021,expenses,O
173022,",",O
173023,such,O
173024,as,O
173025,oil,O
173026,experts,O
173027,and,O
173028,administrative,O
173029,costs,O
173030,.,O
173031,For,O
173032,the,O
173033,distribution,O
173034,and,O
173035,supervision,O
173036,of,O
173037,humanitarian,O
173038,supplies,O
173039,the,O
173040,United,B-ORG
173041,Nations,I-ORG
173042,estimated,O
173043,it,O
173044,needed,O
173045,"1,190",O
173046,people,O
173047,",",O
173048,including,O
173049,267,O
173050,international,O
173051,staff,O
173052,and,O
173053,923,O
173054,Iraqi,B-MISC
173055,support,O
173056,staff,O
173057,.,O
173058,Of,O
173059,this,O
173060,number,O
173061,64,O
173062,foreign,O
173063,and,O
173064,598,O
173065,local,O
173066,staff,O
173067,would,O
173068,be,O
173069,in,O
173070,the,O
173071,northern,O
173072,Kurdish,B-MISC
173073,provinces,O
173074,",",O
173075,no,O
173076,longer,O
173077,the,O
173078,direct,O
173079,control,O
173080,of,O
173081,the,O
173082,Baghdad,B-LOC
173083,government,O
173084,.,O
173085,Another,O
173086,203,O
173087,international,O
173088,staff,O
173089,and,O
173090,325,O
173091,Iraqis,B-MISC
173092,would,O
173093,run,O
173094,the,O
173095,programme,O
173096,in,O
173097,the,O
173098,central,O
173099,and,O
173100,southern,O
173101,parts,O
173102,of,O
173103,the,O
173104,country,O
173105,.,O
173106,There,O
173107,are,O
173108,also,O
173109,14,O
173110,monitors,O
173111,to,O
173112,watch,O
173113,oil,O
173114,flows,O
173115,",",O
173116,32,O
173117,customs,O
173118,experts,O
173119,and,O
173120,four,O
173121,New,B-MISC
173122,York-based,I-MISC
173123,oil,O
173124,experts,O
173125,or,O
173126,overseers,O
173127,to,O
173128,approve,O
173129,contracts,O
173130,.,O
173131,Yasushi,B-PER
173132,Akashi,I-PER
173133,",",O
173134,the,O
173135,DHA,B-ORG
173136,undersecretary-general,O
173137,",",O
173138,told,O
173139,the,O
173140,Security,B-ORG
173141,Council,I-ORG
173142,last,O
173143,week,O
173144,that,O
173145,the,O
173146,"""",O
173147,financial,O
173148,requirements,O
173149,to,O
173150,support,O
173151,the,O
173152,(,O
173153,humanitarian,O
173154,),O
173155,programme,O
173156,represent,O
173157,a,O
173158,very,O
173159,modest,O
173160,percentile,O
173161,of,O
173162,the,O
173163,total,O
173164,...,O
173165,roughly,O
173166,3,O
173167,percent,O
173168,.,O
173169,"""",O
173170,OFFICIAL,B-ORG
173171,JOURNAL,I-ORG
173172,CONTENTS,O
173173,-,O
173174,OJ,B-ORG
173175,C,O
173176,251,O
173177,OF,O
173178,AUGUST,O
173179,29,O
173180,",",O
173181,1996,O
173182,.,O
173183,*,O
173184,(,O
173185,Note,O
173186,-,O
173187,contents,O
173188,are,O
173189,displayed,O
173190,in,O
173191,reverse,O
173192,order,O
173193,to,O
173194,that,O
173195,in,O
173196,the,O
173197,printed,O
173198,Journal,B-ORG
173199,),O
173200,*,O
173201,Aircraft,O
173202,noise,O
173203,and,O
173204,emissions,O
173205,Economic,O
173206,assessment,O
173207,of,O
173208,proposals,O
173209,for,O
173210,a,O
173211,common,O
173212,European,B-ORG
173213,Union,I-ORG
173214,position,O
173215,for,O
173216,CAEP,O
173217,4,O
173218,Consultancy,O
173219,services,O
173220,Call,O
173221,for,O
173222,tender,O
173223,(,O
173224,96,O
173225,/,O
173226,C,O
173227,251/09,O
173228,),O
173229,Provision,O
173230,of,O
173231,overland,O
173232,transport,O
173233,services,O
173234,for,O
173235,material,O
173236,and,O
173237,equipment,O
173238,for,O
173239,European,B-ORG
173240,Commission,I-ORG
173241,delegations,O
173242,in,O
173243,European,B-MISC
173244,Third,I-MISC
173245,Countries,I-MISC
173246,and,O
173247,in,O
173248,the,O
173249,New,B-MISC
173250,Independent,I-MISC
173251,States,I-MISC
173252,(,O
173253,NIS,B-MISC
173254,),O
173255,Contract,O
173256,notice,O
173257,No,O
173258,TRA,O
173259,/,O
173260,96,O
173261,/,O
173262,003,O
173263,/,O
173264,IAE-3,O
173265,-,O
173266,Open,O
173267,procedure,O
173268,(,O
173269,96,O
173270,/,O
173271,C,O
173272,251/08,O
173273,),O
173274,Microfiche,O
173275,production,O
173276,system,O
173277,Open,O
173278,procedure,O
173279,Invitation,O
173280,to,O
173281,tender,O
173282,DI,O
173283,96/04,O
173284,Micromation,O
173285,(,O
173286,96,O
173287,/,O
173288,C,O
173289,251/07,O
173290,),O
173291,Aircraft,O
173292,noise,O
173293,and,O
173294,emissions,O
173295,Gaseous,O
173296,emissions,O
173297,from,O
173298,aircraft,O
173299,in,O
173300,the,O
173301,atmosphere,O
173302,Consultancy,O
173303,services,O
173304,Call,O
173305,for,O
173306,tender,O
173307,(,O
173308,96,O
173309,/,O
173310,C,O
173311,251/06,O
173312,),O
173313,Tacis,B-MISC
173314,-,O
173315,support,O
173316,framework,O
173317,for,O
173318,the,O
173319,coordination,O
173320,and,O
173321,development,O
173322,of,O
173323,the,O
173324,Tacis,B-MISC
173325,information,O
173326,and,O
173327,communications,O
173328,programme,O
173329,Notice,O
173330,of,O
173331,open,O
173332,invitation,O
173333,to,O
173334,tender,O
173335,for,O
173336,a,O
173337,public,O
173338,service,O
173339,contract,O
173340,(,O
173341,96,O
173342,/,O
173343,C,O
173344,251/05,O
173345,),O
173346,COUNCIL,O
173347,REGULATION,O
173348,(,O
173349,EEC,B-ORG
173350,),O
173351,No,O
173352,4064/89,O
173353,(,O
173354,96,O
173355,/,O
173356,C,O
173357,251/04,O
173358,),O
173359,FINANCIAL,O
173360,STATEMENTS,O
173361,OF,O
173362,THE,O
173363,EUROPEAN,B-MISC
173364,COAL,O
173365,AND,O
173366,STEEL,O
173367,COMMUNITY,O
173368,AT,O
173369,31,O
173370,DECEMBER,O
173371,1995,O
173372,(,O
173373,96,O
173374,/,O
173375,C,O
173376,251/03,O
173377,),O
173378,Average,O
173379,prices,O
173380,and,O
173381,representative,O
173382,prices,O
173383,for,O
173384,table,O
173385,wines,O
173386,at,O
173387,the,O
173388,various,O
173389,marketing,O
173390,centres,O
173391,(,O
173392,96,O
173393,/,O
173394,C,O
173395,251/02,O
173396,),O
173397,Ecu,B-MISC
173398,(,O
173399,1,O
173400,),O
173401,28,O
173402,August,O
173403,1996,O
173404,(,O
173405,96,O
173406,/,O
173407,C,O
173408,251/01,O
173409,),O
173410,END,O
173411,OF,O
173412,DOCUMENT,O
173413,.,O
173414,EU,B-ORG
173415,Commission,I-ORG
173416,cool,O
173417,on,O
173418,changing,O
173419,beef,O
173420,cull,O
173421,plan,O
173422,.,O
173423,BRUSSELS,B-LOC
173424,1996-08-29,O
173425,The,O
173426,European,B-ORG
173427,Commission,I-ORG
173428,said,O
173429,on,O
173430,Thursday,O
173431,it,O
173432,would,O
173433,study,O
173434,scientific,O
173435,reports,O
173436,saying,O
173437,Britain,B-LOC
173438,'s,O
173439,mad,O
173440,cow,O
173441,epidemic,O
173442,would,O
173443,die,O
173444,out,O
173445,by,O
173446,2001,O
173447,but,O
173448,offered,O
173449,little,O
173450,prospect,O
173451,the,O
173452,findings,O
173453,would,O
173454,change,O
173455,an,O
173456,agreed,O
173457,slaughter,O
173458,campaign,O
173459,.,O
173460,"""",O
173461,Obviously,O
173462,we,O
173463,are,O
173464,interested,O
173465,in,O
173466,this,O
173467,research,O
173468,.,O
173469,We,O
173470,will,O
173471,ask,O
173472,the,O
173473,(,O
173474,EU,B-ORG
173475,),O
173476,scientific,O
173477,and,O
173478,veterinary,O
173479,committee,O
173480,to,O
173481,examine,O
173482,it,O
173483,",",O
173484,"""",O
173485,Commission,B-ORG
173486,spokesman,O
173487,Gerard,B-PER
173488,Kiely,I-PER
173489,told,O
173490,Reuters,B-ORG
173491,.,O
173492,But,O
173493,he,O
173494,added,O
173495,that,O
173496,new,O
173497,research,O
173498,into,O
173499,the,O
173500,dynamics,O
173501,of,O
173502,the,O
173503,bovine,O
173504,spongiform,O
173505,encephalopathy,O
173506,(,O
173507,BSE,B-MISC
173508,),O
173509,",",O
173510,a,O
173511,fatal,O
173512,brain-wasting,O
173513,disease,O
173514,suffered,O
173515,by,O
173516,cattle,O
173517,",",O
173518,was,O
173519,unlikely,O
173520,to,O
173521,alter,O
173522,a,O
173523,slaughter,O
173524,plan,O
173525,agreed,O
173526,by,O
173527,Britain,B-LOC
173528,and,O
173529,its,O
173530,14,O
173531,EU,B-ORG
173532,partners,O
173533,.,O
173534,"""",O
173535,We,O
173536,agreed,O
173537,that,O
173538,following,O
173539,detailed,O
173540,scientific,O
173541,analysis,O
173542,using,O
173543,a,O
173544,methodology,O
173545,which,O
173546,would,O
173547,take,O
173548,out,O
173549,the,O
173550,maximum,O
173551,number,O
173552,of,O
173553,BSE,B-MISC
173554,cases,O
173555,possible,O
173556,.,O
173557,I,O
173558,think,O
173559,it,O
173560,would,O
173561,be,O
173562,very,O
173563,difficult,O
173564,to,O
173565,sell,O
173566,to,O
173567,the,O
173568,European,B-ORG
173569,Commission,I-ORG
173570,a,O
173571,programme,O
173572,which,O
173573,would,O
173574,involve,O
173575,the,O
173576,elimination,O
173577,of,O
173578,fewer,O
173579,BSE,B-MISC
173580,cases,O
173581,",",O
173582,"""",O
173583,Kiely,B-PER
173584,said,O
173585,.,O
173586,"""",O
173587,We,O
173588,will,O
173589,look,O
173590,at,O
173591,our,O
173592,approach,O
173593,(,O
173594,to,O
173595,the,O
173596,plan,O
173597,),O
173598,but,O
173599,we,O
173600,wo,O
173601,n't,O
173602,get,O
173603,involved,O
173604,with,O
173605,the,O
173606,number,O
173607,of,O
173608,animals,O
173609,to,O
173610,be,O
173611,slaughtered,O
173612,",",O
173613,"""",O
173614,he,O
173615,said,O
173616,.,O
173617,"""",O
173618,We,O
173619,have,O
173620,always,O
173621,avoided,O
173622,the,O
173623,question,O
173624,of,O
173625,numbers,O
173626,of,O
173627,animals,O
173628,to,O
173629,be,O
173630,slaughtered,O
173631,",",O
173632,that,O
173633,'s,O
173634,not,O
173635,the,O
173636,issue,O
173637,.,O
173638,The,O
173639,issue,O
173640,is,O
173641,the,O
173642,protection,O
173643,of,O
173644,consumers,O
173645,',O
173646,health,O
173647,and,O
173648,the,O
173649,rapid,O
173650,eradication,O
173651,of,O
173652,BSE,B-MISC
173653,",",O
173654,"""",O
173655,he,O
173656,added,O
173657,.,O
173658,The,O
173659,reaction,O
173660,is,O
173661,likely,O
173662,to,O
173663,disappoint,O
173664,British,B-MISC
173665,farmers,O
173666,",",O
173667,who,O
173668,seized,O
173669,on,O
173670,research,O
173671,by,O
173672,Oxford,B-ORG
173673,scientists,O
173674,in,O
173675,the,O
173676,scientific,O
173677,journal,O
173678,Nature,B-ORG
173679,saying,O
173680,it,O
173681,would,O
173682,be,O
173683,hard,O
173684,to,O
173685,get,O
173686,rid,O
173687,of,O
173688,the,O
173689,disease,O
173690,any,O
173691,faster,O
173692,than,O
173693,2001,O
173694,without,O
173695,killing,O
173696,vast,O
173697,numbers,O
173698,of,O
173699,cattle,O
173700,.,O
173701,The,O
173702,researchers,O
173703,predicted,O
173704,there,O
173705,would,O
173706,be,O
173707,340,O
173708,new,O
173709,infections,O
173710,and,O
173711,"14,000",O
173712,new,O
173713,cases,O
173714,of,O
173715,BSE,B-MISC
173716,before,O
173717,2001,O
173718,.,O
173719,British,B-MISC
173720,farmers,O
173721,',O
173722,leader,O
173723,called,O
173724,on,O
173725,Wednesday,O
173726,for,O
173727,an,O
173728,urgent,O
173729,meeting,O
173730,with,O
173731,ministers,O
173732,to,O
173733,discuss,O
173734,the,O
173735,report,O
173736,.,O
173737,"""",O
173738,I,O
173739,hope,O
173740,the,O
173741,government,O
173742,will,O
173743,now,O
173744,make,O
173745,it,O
173746,clear,O
173747,they,O
173748,believe,O
173749,there,O
173750,is,O
173751,a,O
173752,better,O
173753,way,O
173754,of,O
173755,dealing,O
173756,with,O
173757,this,O
173758,issue,O
173759,",",O
173760,"""",O
173761,National,B-ORG
173762,Farmers,I-ORG
173763,Union,I-ORG
173764,president,O
173765,Sir,O
173766,David,B-PER
173767,Naish,I-PER
173768,told,O
173769,BBC,B-ORG
173770,radio,I-ORG
173771,.,O
173772,Naish,B-PER
173773,said,O
173774,there,O
173775,was,O
173776,no,O
173777,need,O
173778,for,O
173779,Britain,B-LOC
173780,to,O
173781,carry,O
173782,out,O
173783,a,O
173784,planned,O
173785,cull,O
173786,of,O
173787,some,O
173788,"147,000",O
173789,cattle,O
173790,to,O
173791,which,O
173792,it,O
173793,had,O
173794,reluctantly,O
173795,agreed,O
173796,to,O
173797,placate,O
173798,its,O
173799,European,B-MISC
173800,partners,O
173801,.,O
173802,"""",O
173803,The,O
173804,new,O
173805,evidence,O
173806,to,O
173807,me,O
173808,means,O
173809,some,O
173810,of,O
173811,that,O
173812,proposal,O
173813,should,O
173814,be,O
173815,re-examined,O
173816,because,O
173817,we,O
173818,could,O
173819,get,O
173820,away,O
173821,with,O
173822,considerably,O
173823,less,O
173824,animals,O
173825,being,O
173826,culled,O
173827,if,O
173828,in,O
173829,fact,O
173830,scientists,O
173831,throughout,O
173832,Europe,B-LOC
173833,accepted,O
173834,this,O
173835,evidence,O
173836,",",O
173837,"""",O
173838,Naish,B-PER
173839,said,O
173840,.,O
173841,The,O
173842,report,O
173843,could,O
173844,well,O
173845,reopen,O
173846,a,O
173847,damaging,O
173848,row,O
173849,between,O
173850,Britain,B-LOC
173851,and,O
173852,the,O
173853,EU,B-ORG
173854,",",O
173855,which,O
173856,slapped,O
173857,a,O
173858,worldwide,O
173859,ban,O
173860,on,O
173861,British,B-MISC
173862,beef,O
173863,after,O
173864,the,O
173865,government,O
173866,said,O
173867,there,O
173868,could,O
173869,be,O
173870,a,O
173871,link,O
173872,between,O
173873,BSE,B-MISC
173874,and,O
173875,the,O
173876,human,O
173877,form,O
173878,of,O
173879,the,O
173880,disease,O
173881,.,O
173882,The,O
173883,issue,O
173884,flared,O
173885,in,O
173886,in,O
173887,March,O
173888,when,O
173889,government,O
173890,scientists,O
173891,admitted,O
173892,that,O
173893,people,O
173894,could,O
173895,become,O
173896,infected,O
173897,with,O
173898,Creutzfeldt-Jakob,B-MISC
173899,Disease,I-MISC
173900,(,O
173901,CJD,B-MISC
173902,),O
173903,from,O
173904,eating,O
173905,BSE-infected,B-MISC
173906,beef,O
173907,.,O
173908,French,B-MISC
173909,farmers,O
173910,set,O
173911,up,O
173912,blockades,O
173913,in,O
173914,mad,O
173915,cow,O
173916,protest,O
173917,.,O
173918,PARIS,B-LOC
173919,1996-08-29,O
173920,Thousands,O
173921,of,O
173922,farmers,O
173923,threw,O
173924,up,O
173925,roadblocks,O
173926,across,O
173927,France,B-LOC
173928,overnight,O
173929,",",O
173930,stopping,O
173931,and,O
173932,checking,O
173933,lorries,O
173934,suspected,O
173935,of,O
173936,importing,O
173937,meat,O
173938,from,O
173939,outside,O
173940,the,O
173941,European,B-ORG
173942,Union,I-ORG
173943,",",O
173944,French,B-MISC
173945,radios,O
173946,reported,O
173947,on,O
173948,Thursday,O
